,time,id,class,region1x,region1y,region2x,region2y
252,84,8,bus,632,506,815,689
253,85,3,truck,633,506,816,687
254,85,8,bus,633,506,815,688
255,86,3,truck,634,506,815,686
256,86,8,bus,634,506,814,687
257,87,3,truck,636,507,816,685
258,87,8,bus,635,507,814,686
259,88,3,truck,637,506,818,686
260,88,8,bus,637,506,816,686
261,89,3,truck,640,506,818,684
262,89,8,bus,639,506,816,685
263,90,3,truck,641,506,818,684
264,90,8,bus,641,506,817,684
265,91,3,truck,644,506,819,683
266,91,8,bus,644,507,818,684
267,92,3,truck,645,507,820,683
268,92,8,bus,647,507,818,681
269,93,8,bus,649,507,819,680
270,94,8,bus,654,505,823,678
271,95,8,bus,658,506,824,676
272,96,8,bus,659,506,826,677
273,97,8,bus,662,508,827,676
274,98,8,bus,664,508,827,675
275,99,8,bus,666,508,829,674
276,100,8,bus,668,508,829,674
