,time,id,class,region1x,region1y,region2x,region2y
76,37,1,bus,516,488,791,743
77,37,2,car,1032,562,1092,604
78,37,7,truck,521,489,783,741
79,38,1,bus,521,492,782,734
80,38,2,car,1030,562,1090,602
81,38,7,truck,525,489,782,737
82,39,1,bus,523,490,787,736
83,39,2,car,1030,563,1086,601
84,39,7,truck,527,489,784,737
85,40,1,bus,529,493,785,733
86,40,2,car,1028,561,1083,598
87,40,7,truck,529,489,786,738
88,41,1,bus,528,489,788,736
89,41,2,car,1028,561,1081,597
90,41,7,truck,530,488,786,738
91,42,1,bus,529,488,791,739
92,42,2,car,1026,560,1079,595
93,42,7,truck,532,487,788,739
94,43,1,bus,532,487,794,738
95,43,2,car,1025,560,1076,594
96,43,7,truck,535,487,788,738
97,44,1,bus,535,489,792,737
98,44,2,car,1022,558,1075,594
99,44,7,truck,538,489,788,737
100,45,1,bus,537,489,794,737
101,45,2,car,1021,559,1072,593
102,45,7,truck,542,491,787,735
103,46,2,car,1019,558,1070,593
104,46,7,truck,546,494,785,732
105,47,2,car,1018,558,1070,593
106,47,7,truck,548,493,787,733
107,48,2,car,1016,558,1068,592
108,48,7,truck,550,494,787,731
109,49,2,car,1014,557,1066,592
110,49,7,truck,554,494,786,726
111,50,2,car,1013,557,1065,592
112,50,7,truck,557,495,785,723
113,51,1,bus,552,494,790,724
114,51,2,car,1013,557,1063,591
115,51,7,truck,557,495,785,723
116,52,1,bus,555,495,790,723
117,52,2,car,1012,556,1062,590
118,52,7,truck,561,495,784,717
119,53,2,car,1011,557,1060,590
120,53,7,truck,561,495,786,718
121,54,2,car,1011,556,1060,590
122,54,7,truck,562,495,788,719
123,55,2,car,1010,556,1058,589
124,55,7,truck,563,496,789,720
125,56,7,truck,566,496,791,719
126,57,7,truck,567,496,792,719
127,58,7,truck,572,496,795,716
128,59,1,bus,587,510,789,702
129,59,7,truck,574,497,795,713
130,60,1,bus,581,505,792,707
131,60,7,truck,576,499,794,712
132,61,1,bus,591,512,791,700
133,61,7,truck,581,499,798,713
134,62,1,bus,595,514,791,698
135,62,7,truck,584,500,800,712
136,63,7,truck,590,502,798,706
137,64,7,truck,591,499,804,708
138,65,7,truck,596,502,801,703
139,66,1,bus,596,504,805,701
140,66,7,truck,598,501,808,706
141,67,1,bus,598,503,807,700
142,67,7,truck,602,503,806,703
143,68,1,bus,601,504,808,700
144,68,7,truck,603,501,811,705
145,69,1,bus,604,504,809,699
146,69,7,truck,607,504,808,701
147,70,1,bus,607,504,811,698
148,70,7,truck,611,504,808,697
149,71,1,bus,610,504,813,698
150,71,7,truck,614,505,809,696
151,72,1,bus,613,504,815,697
152,73,1,bus,615,505,815,697
153,74,1,bus,617,505,815,696
154,74,7,truck,611,498,823,706
155,75,1,bus,619,505,817,696
156,75,7,truck,614,500,823,704
157,76,1,bus,619,506,816,696
158,76,7,truck,616,500,825,704
159,77,1,bus,620,506,815,696
160,77,7,truck,620,505,816,698
161,78,1,bus,621,507,814,696
162,78,7,truck,622,507,813,695
163,79,1,bus,622,505,814,693
164,79,7,truck,624,507,814,694
165,80,1,bus,624,504,814,691
166,81,1,bus,626,504,815,691
167,81,7,truck,626,505,816,692
168,82,1,bus,628,505,815,690
169,82,7,truck,628,505,816,692
170,83,1,bus,629,505,816,690
171,83,7,truck,630,506,815,691
172,84,1,bus,631,505,817,690
173,84,7,truck,632,506,814,687
174,85,7,truck,633,506,815,688
175,86,1,bus,635,506,815,686
176,86,7,truck,635,506,814,687
177,87,1,bus,636,506,815,685
178,87,7,truck,636,507,814,686
179,88,7,truck,638,506,815,685
180,89,7,truck,641,506,815,683
181,90,7,truck,643,506,817,682
182,91,7,truck,645,506,818,683
183,92,7,truck,647,506,818,682
184,93,7,truck,649,507,818,680
185,94,7,truck,654,505,823,679
186,95,7,truck,657,506,824,678
187,96,7,truck,660,507,824,676
188,97,7,truck,662,507,826,676
189,98,1,bus,660,508,827,676
190,98,7,truck,663,508,826,676
191,99,1,bus,662,509,828,676
192,99,7,truck,666,508,827,673
193,100,7,truck,667,508,828,674
