,time,id,class,region1x,region1y,region2x,region2y
155,58,2,car,930,554,977,587
156,58,7,bus,570,495,793,718
157,59,3,truck,572,494,796,715
158,59,7,bus,573,495,794,715
159,60,3,truck,575,497,796,715
160,60,7,bus,576,497,795,715
161,61,3,truck,579,498,798,714
162,61,7,bus,591,509,789,704
163,62,3,truck,583,499,801,713
164,62,7,bus,596,512,790,700
165,63,3,truck,588,499,804,713
166,63,7,bus,601,514,790,698
167,64,3,truck,593,502,800,706
168,65,3,truck,597,504,800,702
169,65,7,bus,599,506,799,700
170,66,3,truck,598,503,801,702
171,66,7,bus,598,504,802,701
172,67,3,truck,600,503,803,702
173,67,7,bus,600,504,803,700
174,68,3,truck,604,504,804,700
175,68,7,bus,602,501,812,705
176,69,3,truck,606,505,805,699
177,69,7,bus,604,500,814,704
178,70,3,truck,610,505,807,698
179,70,7,bus,609,504,811,699
180,71,3,truck,613,505,810,697
181,71,7,bus,612,504,812,698
182,72,3,truck,615,505,813,698
183,73,3,truck,617,505,813,696
184,74,3,truck,618,505,814,696
185,74,7,bus,617,504,815,696
186,75,3,truck,621,505,815,695
187,75,7,bus,618,505,815,696
188,76,7,bus,619,506,814,696
189,77,3,truck,621,505,816,696
190,77,7,bus,620,505,815,696
191,78,3,truck,622,506,815,695
192,78,7,bus,622,506,815,695
193,79,3,truck,624,506,815,695
194,79,7,bus,622,506,814,695
195,80,3,truck,623,504,814,693
196,80,7,bus,623,504,814,693
197,81,3,truck,625,504,815,692
198,81,7,bus,626,504,814,692
199,82,7,bus,628,504,816,691
200,83,7,bus,631,506,816,690
201,84,7,bus,632,506,815,689
202,85,7,bus,634,506,815,687
203,86,3,truck,633,506,815,687
204,86,7,bus,635,506,814,686
205,87,3,truck,635,507,816,686
206,87,7,bus,636,506,814,686
207,88,7,bus,638,506,815,685
208,89,7,bus,640,506,816,683
209,90,7,bus,643,506,817,682
210,91,3,truck,643,507,820,683
211,91,7,bus,645,506,818,683
212,92,3,truck,645,507,821,683
213,92,7,bus,647,506,818,682
214,93,7,bus,649,507,819,681
215,94,7,bus,655,506,823,678
216,95,7,bus,658,507,824,677
217,96,7,bus,659,507,825,677
218,97,7,bus,661,507,826,676
219,98,7,bus,664,508,826,674
220,99,7,bus,666,508,827,673
221,100,7,bus,668,508,829,673
