,time,id,class,region1x,region1y,region2x,region2y
145,47,7,car,1066,558,1179,644
146,48,1,bus,550,492,788,732
147,48,2,car,932,558,981,591
148,48,7,car,1060,558,1172,642
149,49,1,bus,553,493,786,728
150,49,2,car,932,558,980,591
151,49,7,car,1057,557,1167,640
152,50,1,bus,556,495,784,724
153,50,2,car,931,557,981,591
154,50,7,car,1055,557,1162,638
155,51,1,bus,558,495,786,724
156,51,2,car,931,557,979,590
157,51,7,car,1050,556,1154,634
158,52,1,bus,559,493,785,720
159,52,2,car,931,557,978,590
160,53,1,bus,559,494,785,721
161,53,2,car,931,556,978,589
162,54,1,bus,561,494,788,721
163,54,2,car,931,556,978,589
164,55,1,bus,563,493,789,720
165,56,1,bus,570,499,787,716
166,56,2,car,930,556,976,587
167,57,1,bus,570,497,791,718
168,57,2,car,931,554,976,587
169,58,1,bus,571,496,793,717
170,58,2,car,931,554,976,586
171,59,1,bus,580,500,793,711
172,59,2,car,933,555,977,586
173,59,5,bus,574,496,801,714
174,60,1,bus,590,510,788,704
175,60,2,car,933,555,976,586
176,60,5,bus,575,498,798,714
177,61,1,bus,594,514,787,699
178,61,5,bus,578,499,798,713
179,62,1,bus,591,507,794,703
180,62,5,bus,582,499,802,712
181,63,1,bus,594,508,794,701
182,63,5,bus,586,499,804,712
183,64,1,bus,593,504,798,702
184,64,5,bus,591,502,800,705
185,65,1,bus,595,504,799,700
186,65,5,bus,596,504,801,702
187,66,5,bus,598,504,801,702
188,67,1,bus,599,503,805,702
189,67,5,bus,599,501,809,705
190,68,1,bus,603,504,807,701
191,68,5,bus,603,504,807,702
192,69,1,bus,606,504,808,700
193,69,5,bus,605,504,807,700
194,70,5,bus,608,504,808,698
195,71,5,bus,613,504,812,697
196,72,5,bus,614,505,813,698
197,73,5,bus,616,506,813,697
198,74,5,bus,618,505,815,696
199,75,5,bus,619,505,814,695
200,76,1,bus,612,501,822,705
201,76,5,bus,619,506,813,696
202,77,1,bus,617,503,818,699
203,77,5,bus,620,505,815,696
204,78,1,bus,621,505,816,697
205,78,5,bus,621,506,815,695
206,79,1,bus,623,506,816,696
207,79,5,bus,622,507,814,695
208,80,5,bus,622,505,814,694
209,81,1,bus,625,504,816,692
210,81,5,bus,625,504,815,692
211,82,1,bus,627,504,817,691
212,82,5,bus,628,504,816,691
213,83,5,bus,631,506,816,689
214,84,1,bus,630,505,815,689
215,84,5,bus,631,506,815,689
216,85,1,bus,633,506,815,687
217,85,5,bus,633,506,816,688
218,86,1,bus,634,506,814,686
219,86,5,bus,634,506,815,687
220,87,1,bus,636,507,814,684
221,87,5,bus,635,507,814,686
222,88,1,bus,637,506,817,687
223,88,5,bus,636,505,816,687
224,89,1,bus,639,506,818,686
225,89,5,bus,639,505,817,684
226,90,1,bus,641,506,817,685
227,90,5,bus,641,506,817,684
228,91,1,bus,644,507,818,684
229,91,5,bus,644,506,818,683
230,92,1,bus,646,507,818,681
231,92,5,bus,646,506,819,683
232,93,1,bus,649,507,819,680
233,94,1,bus,654,505,823,678
234,95,1,bus,657,506,825,677
235,96,1,bus,659,507,825,676
236,97,1,bus,662,508,827,676
237,98,1,bus,664,508,827,676
238,98,5,bus,663,507,828,677
239,99,1,bus,666,508,828,674
240,99,5,bus,665,508,829,676
241,100,1,bus,668,508,829,674
